Customer ID,Loan Sanction Amount (USD)
C-45386,0.0
C-12,54994.095600001165
C-14728,34978.164109026955
C-10521,45376.154386855924
C-45709,2305.7736493344546
C-12165,11234.719833900775
C-13621,47425.335390421875
C-46595,265387.088897974
C-20431,21613.68321836108
C-15663,17691.324448026095
C-2229,105892.53785364843
C-36376,78259.553679884
C-23807,60530.76407529206
C-1035,0.0
C-43085,1367.9903030945734
C-7376,45105.08842712643
C-1627,1033.418385057493
C-35410,126773.57232433377
C-19247,105822.08909914701
C-32436,28859.575597638483
C-24460,77602.23974569066
C-10995,39842.44711014523
C-16771,23545.32089392721
C-28073,43395.696781291655
C-42525,27197.131295906875
C-36239,72540.41450756822
C-20443,13478.247715126698
C-47177,2911.1145393751763
C-15832,10971.554866001376
C-33713,79286.04154153007
C-28362,25018.08639399841
C-30228,59652.81072432248
C-41956,24242.182439855165
C-6217,189214.58509412257
C-39468,1100.7270827408067
C-42324,114308.76272438483
C-39155,114104.7164360595
C-26527,96497.61673191152
C-35899,14898.334360945639
C-39586,21919.151337293424
C-28036,46366.21827296479
C-8400,68421.09401670938
C-39248,24318.66249236736
C-24046,24807.455618905788
C-28479,80833.3515475441
C-35102,93140.66944676635
C-40652,132221.0551737521
C-498,94697.34612288958
C-23074,106826.99341378201
C-5888,22207.34322443257
C-36749,46444.574915371355
C-45350,29812.3357485391
C-22294,45244.16470917941
C-26584,44514.637361532434
C-47438,6833.605562620831
C-18012,70269.81754206769
C-2182,0.0
C-7577,1616.9507692552834
C-2045,10861.567678224419
C-8697,1351.4770667560122
C-27480,26893.861359175644
C-40427,20849.341307018665
C-25637,45800.41595342191
C-12850,0.0
C-27519,45360.69823239056
C-23281,9857.880585244771
C-4103,67721.65704466346
C-33406,44787.08861777953
C-10581,120899.88207922417
C-46409,0.0
C-9609,46026.31915234819
C-46319,5560.006744028863
C-31529,5744.972969860156
C-13101,1229.7322415294936
C-7740,12878.181525769704
C-33210,74815.48264341206
C-49480,1717.6446527035578
C-2410,3049.0439055634133
C-535,48980.72897299842
C-39988,1363.9567752330358
C-25903,27268.208373400932
C-17205,44411.3754167114
C-6356,51184.12154437082
C-1636,65229.360378288344
C-36260,16407.320870286585
C-28444,57095.54583651088
C-32814,1998.0943377563096
C-44750,81147.41397075333
C-22477,61183.75340829161
C-47465,100246.04398748635
C-29148,70957.3791700719
C-39259,52451.25211908587
C-46549,8858.369929818387
C-47921,8813.168126888471
C-44936,103.07233384500454
C-4870,15877.072702718913
C-5015,26308.515211541944
C-33581,1194.0017609582962
C-22369,16396.5512006341
C-32606,35293.51430880985
C-13834,62577.38904630824
C-15710,77129.9332193174
C-93,155944.645882259
C-10395,60441.219051737564
C-9918,120016.59493925657
C-18071,79052.03948429627
C-18465,22833.725975452675
C-44580,1159.0544040922773
C-14737,24506.76648961734
C-12834,105451.7695490189
C-21618,68632.81802148916
C-38834,138383.05082139242
C-16300,90193.97674297397
C-3878,179490.2093496551
C-29136,44674.06597733874
C-28178,16670.334935131963
C-36280,20029.55080711252
C-25952,22833.725975452675
C-32583,32697.25178057203
C-24549,79867.58815992041
C-44549,1805.3025445643063
C-48718,71625.21406421736
C-35325,1047.622281524968
C-23748,45506.87674952777
C-27920,96227.54404820982
C-1363,54429.92752993439
C-36327,4818.864911077186
C-2798,38536.92505225129
C-38594,61700.006182658806
C-23546,64914.82867735317
C-619,44408.228777951495
C-26238,0.0
C-42073,1699.6364502664383
C-34472,55034.11799460648
C-21856,100594.03546762397
C-44649,15475.269531846921
C-4987,16476.004890958353
C-41699,22653.39595559838
C-5660,7787.443609055886
C-39512,0.0
C-9727,95211.29613184735
C-48153,2517.508932962672
C-41480,2620.8049333082777
C-15558,96124.95477217117
C-46491,87980.18021288273
C-19709,48506.05562717763
C-45592,120609.38533157083
C-37412,39287.00833878316
C-17125,0.0
C-26735,86218.15540999763
C-22360,42293.80878110486
C-38410,432.88950308965497
C-29082,98429.17301585748
C-18135,32849.4642206728
C-29990,59027.91543157593
C-40303,177397.4865184253
C-7272,15696.842590014863
C-597,2311.3086116053887
C-31715,60908.94508330375
C-24447,19135.45914628444
C-49288,49354.250777170164
C-21364,152350.62757092327
C-36505,58166.89991572256
C-27839,22908.67690256743
C-24489,59499.13845961788
C-1733,51673.47331547097
C-1896,45600.11607419619
C-46188,7639.22946635567
C-42426,24844.68185207822
C-46926,6307.619953127562
C-44280,0.0
C-32964,2036.3868197505562
C-34966,33231.68381310752
C-44568,45164.26805932694
C-23241,55673.53916232498
C-28807,52005.15201547904
C-31643,15510.835662967898
C-36418,38937.531861423224
C-7101,70799.88076217413
C-4218,11631.764956534622
C-43945,195600.93706334505
C-10623,19982.253157472056
C-23629,112298.44865876938
C-42934,1795.13648363523
C-30438,18690.992439460693
C-17008,81967.35886591506
C-39663,20336.228421576958
C-9187,17161.235993313472
C-29432,101654.3803054738
C-12626,157350.90092017126
C-13177,10519.82083770235
C-17259,19454.80997020679
C-15460,86553.1381887541
C-3514,9739.839295536225
C-6121,130922.9572154834
C-44713,106188.37964194888
C-14887,121886.49893916612
C-35718,58032.91889995934
C-9750,18186.18544047389
C-45297,35087.717250930014
C-40119,23999.462161478892
C-175,54270.53802485631
C-41482,89657.84970039516
C-33849,0.0
C-6327,0.0
C-10169,33082.162609984385
C-460,0.0
C-39092,11058.019296336613
C-45752,5283.213059191932
C-48001,6887.496566770999
C-31469,104234.3390633894
C-30397,59264.648776616516
C-19183,93825.41195468348
C-21168,124828.96238626177
C-47676,51832.40995308819
C-600,55515.94110144685
C-28112,98052.12785521605
C-7487,114882.38285629719
C-45162,0.0
C-2539,61992.220706833294
C-22771,66302.11845907429
C-14773,21223.268797340796
C-7507,96807.08422815682
C-24809,7116.720857584721
C-15953,68264.80777785463
C-35193,200168.9319474739
C-3118,34417.30425137645
C-10488,85189.62067332765
C-15573,29421.672485510266
C-41670,16105.97926666066
C-39926,44166.164601586366
C-30559,31098.027500020045
C-21297,82831.91728716988
C-27666,74307.47842094688
C-27011,16351.709309386053
C-4274,45711.991136075994
C-38652,25924.392588019502
C-15987,8626.34068932889
C-20347,43736.27087151457
C-34389,59538.1481654703
C-18706,132385.067505005
C-20963,11272.935846622966
C-40419,12055.602615826854
C-1298,0.0
C-10572,44058.49693275028
C-7995,419.75682167388925
C-45952,28995.74644114588
C-22151,24290.315381484197
C-49294,3574.8820638341426
C-5698,14397.00052325339
C-30248,28748.691269650415
C-36085,30948.506296896914
C-38963,1864.6604938666587
C-33418,7712.848662624351
C-46219,44600.23898904145
C-25671,33588.92309381809
C-2124,20655.933558132623
C-49697,3212.1850663083806
C-46251,46264.68906219855
C-11725,107513.36466163516
C-27249,22617.492617906304
C-17361,1202.6923596568802
C-41384,26742.323546341875
C-4143,125316.11426865311
C-17294,149380.21750919125
C-46548,8588.169915549926
C-46323,5565.5177497388495
C-44066,2235.9986913360694
C-7122,117106.42761154895
C-9336,1720.2329002130373
C-2066,93113.04433636004
C-26224,97498.77688868184
C-23923,48520.95760888221
C-3102,52297.98459006992
C-32757,54588.50564586587
C-35088,128914.96231505215
C-29782,172721.7233543391
C-29718,55936.062549657334
C-24032,88851.88975539673
C-18003,51964.35320321462
C-42445,0.0
C-43393,7241.408494969634
C-22060,38226.794390122486
C-31157,139144.69615000897
C-38218,23775.664934549946
C-5199,44668.75270295189
C-26135,62494.86982256832
C-48006,111695.23121668957
C-21470,51514.00545740462
C-8536,22051.60714393594
C-30199,65685.51415828703
C-12104,46740.00205619158
C-36408,44714.92434883743
C-41300,3998.5337958672953
C-19149,16413.736391934854
C-30145,64230.83347323909
C-38051,47416.53131594454
C-30323,119591.94339839499
C-24280,122664.65836592998
C-4611,51972.332009388374
C-25009,44336.101892022445
C-42210,71236.73622457654
C-5948,48979.203238140144
C-45905,14046.453633369834
C-33217,4671.328950678868
C-13288,44722.93670091817
C-44611,19718.86986306455
C-43194,66392.12193419095
C-30670,23944.69555690895
C-39776,24373.468232017414
C-34292,45788.87484472171
C-364,13814.636095549125
C-16690,48079.94651309084
C-29971,20876.75238293784
C-25894,25872.650732085785
C-32726,26829.281914617757
C-18513,24150.49261478878
C-30056,110887.39469232038
C-39859,66240.09137652548
C-46151,31153.866676944774
C-40162,31258.651082536828
C-44672,4550.878290983096
C-47797,1123.0965124752292
C-36521,44882.453733616836
C-40489,65183.177866387516
C-10880,105995.56655878594
C-6478,51699.37407703965
C-49619,27281.39674427172
C-3196,20029.55080711252
C-20878,114316.15001329173
C-47945,1690.0028550655509
C-29648,104529.76340389818
C-31984,105960.36204459624
C-18498,23944.69555690895
C-417,109837.17425942447
C-3867,39648.26167629631
C-17940,72741.87530415457
C-8448,2583.21816775248
C-18525,44720.386320039885
C-31557,30892.230442140215
C-49133,39320.42372752042
C-42620,39632.44953006027
C-45072,6528.8670163228835
C-32317,1053.0795988821844
C-35522,85006.80694488664
C-42295,1001.0043179017262
C-22563,971.3913025086906
C-39659,971.3913025086906
C-35306,17122.401495045513
C-11821,30842.571172398206
C-35025,79149.63769465592
C-31065,48682.54159044303
C-18682,49606.97742221881
C-15941,14567.690842650007
C-45190,1291.759324078296
C-4145,60279.92789729959
C-15477,17577.724611084865
C-42799,44128.85776047541
C-16891,1155.192773624041
C-43874,0.0
C-39934,134596.58446806765
C-42682,126019.58992121244
C-12935,18615.518317781385
C-17619,21614.89598847795
C-30338,31676.9602394762
C-30503,44267.98987475583
C-42259,3240.0872581415074
C-30524,157513.3162652892
C-30100,125739.60663299159
C-559,22850.799973738314
C-17552,40374.82846907833
C-25156,27498.53071546337
C-49615,6324.56288905132
C-47965,4266.94501272774
C-26549,33659.40416190064
C-23662,54361.14072646332
C-32009,20655.933558132623
C-19356,47316.43153191606
C-29076,1265.328397567853
C-17423,30811.477503506412
C-35612,26877.930965018408
C-32297,16548.759183098664
C-38631,35434.02324119815
C-23715,44468.53143120175
C-119,31818.801372007423
C-18089,79246.3343019081
C-33459,15530.821252444994
C-48548,0.0
C-42392,1650.4990432627112
C-32827,119610.80098299962
C-5054,97614.15743375827
C-3462,32377.768215229346
C-19524,52515.32808701065
C-41142,16043.952184111859
C-20367,123337.93190702157
C-16066,52422.683272122966
C-33918,16105.97926666066
C-45588,120387.28680489148
C-10942,66262.04051935727
C-16309,66544.82801410441
C-1024,77750.66631835015
C-44980,61355.18050372616
C-42661,2356.750630052413
C-41144,47011.91549743129
C-45371,44015.905146291865
C-13019,75013.22467290574
C-38156,20472.33072355052
C-45996,27103.59403673255
C-30178,39539.4538864485
C-11290,20469.542161057383
C-3065,12674.721823150567
C-30425,33144.18969253318
C-30576,18608.064905440166
C-45423,16952.955855462766
C-22790,39209.82312648175
C-23608,113342.80308561315
C-27159,82576.560635476
C-18061,22420.442744193697
C-33777,57028.78676859041
C-16613,26423.789697466727
C-34593,39451.47744333032
C-7869,95884.27888870127
C-14701,27312.94535287156
C-20501,116726.27016566112
C-37488,1671.252744980616
C-13768,13310.676867732504
C-28663,44628.163236776214
C-30854,1778.3555262880336
C-6445,10812.950769322351
C-35815,30396.602468441233
C-44481,51943.24198580529
C-39400,11895.877515598346
C-47492,37036.284649707835
C-33159,22748.9381762309
C-1988,33025.88675522769
C-24803,0.0
C-40887,54813.67364426847
C-45607,14276.958073491416
C-21383,46127.606142349636
C-37571,74959.29606395
C-44346,45926.250271753015
C-11904,11485.618892745568
C-18999,60915.968902979854
C-26552,63660.285898996546
C-34796,79375.37821251861
C-493,0.0
C-17767,0.0
C-35902,1381.0355349972433
C-34724,25887.53758894618
C-29837,27758.719649581144
C-22682,60580.38447158701
C-36430,13175.34942965695
C-2732,57954.9772853871
C-38728,49725.95271452393
C-26862,43175.25443128513
C-5973,68300.12084532803
C-46952,167530.80957197226
C-17967,24056.51170699987
C-405,187243.602811934
C-38579,26599.408699143994
C-4769,74561.97633539373
C-44511,60082.71959742165
C-44026,44297.05706280961
C-29021,688.0184607513767
C-11716,56523.517525995936
C-1059,51802.691170416736
C-5544,1114.494577128194
C-15566,34150.511447492354
C-26896,110360.88439227406
C-44815,45132.39252932249
C-28789,82504.02120918824
C-19212,19967.523724563718
C-10515,171490.09543400953
C-6444,11265.274307675878
C-7137,25176.585802237772
C-23806,63881.84541745662
C-13724,81224.97200663343
C-36039,72907.45122321899
C-35675,29008.175587223162
C-19916,38999.55894397202
C-2187,13675.219665564218
C-29007,55031.318446784084
C-33998,109305.21432663774
C-9359,19085.618169072422
C-4836,143063.56345729815
C-48867,119476.86164408475
C-3304,44604.371523493675
C-22055,21043.176989731764
C-49090,22739.068369939607
C-49226,39929.266874017514
C-9491,120082.17277554024
C-44337,0.0
C-12333,66004.84050841509
C-43170,12101.263750976677
C-33279,44239.997212842165
C-13120,119783.39745442518
C-35332,24055.83500927571
C-29692,53694.59694976828
C-2979,25535.233297968483
C-4412,54252.91008944151
C-36987,27551.81823260156
C-34956,39620.235053737786
C-6344,123488.18168606835
C-46766,7652.554703706598
C-47493,42329.590782872845
C-7712,72167.05197208226
C-197,30412.359827714354
C-4241,19967.523724563718
C-5467,39544.18764706729
C-30093,0.0
C-14302,34138.459960687156
C-28545,25204.924736770387
C-47845,68498.59243870601
C-26340,125656.55133388277
C-41348,35760.10427658346
C-13489,69368.01547129462
C-33053,51369.63770064925
C-285,25742.141047447032
C-1689,41196.86044944073
C-39821,33365.60909581713
C-9955,24501.31206344917
C-12866,12575.79935992536
C-30305,51876.08424092481
C-1968,7143.7299638283275
C-41687,50629.86033882162
C-46113,350.0431823657257
C-32056,62796.44943397955
C-6318,62841.04421530017
C-28267,118706.9072727435
C-23650,22864.909451017444
C-11387,46067.485075222794
C-5893,20203.6307907286
C-43173,80265.8811706819
C-13184,1033.418385057493
C-32385,69671.59019732595
C-11618,41162.85998945045
C-22135,19967.523724563718
C-48577,110076.73188815439
C-21672,35087.717250930014
C-37133,42779.18007737516
C-49305,85151.18667055001
C-46887,5945.825997092513
C-47565,73987.77808141163
C-38978,33042.02122531876
C-32222,24207.50353104838
C-38633,14898.334360945639
C-28589,203156.0713183351
C-25867,34029.37738242032
C-22573,45157.16145524349
C-32029,87978.28115674114
C-37436,22215.34692823399
C-34057,49297.395906809215
C-37989,30162.70237899325
C-39972,21155.74279865913
C-34900,47004.210315690776
C-31853,577.0698187984921
C-30766,79630.31769932712
C-22610,110435.00383418471
C-38856,89388.99577698173
C-46752,22186.204776609142
C-45986,139099.1564552235
C-24449,17731.210954772545
C-2773,14312.301353452345
C-33732,72659.66009817876
C-30335,131053.12015335659
C-6291,38923.511537301514
C-31746,50351.7524232005
C-1898,16244.629016979601
C-761,59763.982439464366
C-8250,50562.666620427066
C-27441,51134.97691177773
C-4496,71512.58566367267
C-20417,110154.2231682814
C-39316,54025.94589884571
C-26955,21328.56021561423
C-5118,60308.345576184176
C-19361,1459.8993574625933
C-43099,80062.1668163652
C-12890,1894.06078370735
C-49251,23232.402384543
C-31455,25376.655176092398
C-14224,1531.5798207637565
C-41678,2650.555339403463
C-28191,20275.03388658849
C-29293,20734.459709495175
C-11619,89392.38342692777
C-26894,25173.112392128074
C-26342,101270.52297072232
C-34439,1471.414817826142
C-40430,24930.59227342407
C-23677,43858.47368993522
C-31640,53978.635678059574
C-48768,44624.2816408596
C-37180,108194.4196463961
C-27686,16499.65543111971
C-30139,35637.48863655902
C-501,26545.584248866155
C-10366,15796.33177657983
C-6164,44097.047201566944
C-3832,24570.77094961008
C-8066,23747.35370423617
C-39579,38316.64769023945
C-48136,48842.1259015192
C-43999,6913.506715782052
C-24424,126584.99787879612
C-30115,39933.730083282906
C-20010,617.6890038018394
C-43511,5859.5271402166245
C-5109,1109.6493640737704
C-20989,100856.95859889121
C-46636,58139.733374690986
C-45786,19847.442374282065
C-28319,9390.876531334698
C-24158,1324.1733912340635
C-45387,1484.6875370658395
C-29498,9577.107386438222
C-37809,61291.39321016611
C-29237,13903.551229383384
C-5907,89804.79209545054
C-38549,56280.429826908825
C-45890,3347.371878510508
C-23004,33231.68381310752
C-40104,46291.216731994515
C-44702,37980.662872747205
C-24157,75884.20910425842
C-2156,1846.3203392620708
C-19348,2290.3744479900893
C-39310,44584.758357343
C-1746,78382.31991849984
C-13135,51290.62381401392
C-871,57451.13618798423
C-39212,1677.435197350579
C-16919,20458.883684420012
C-43951,840.9262016887922
C-29510,16228.98597322734
C-34456,59832.219094231936
C-5931,26174.215120090874
C-12137,53912.52972897294
C-17738,16888.457985180044
C-13931,2182.6943191879473
C-23123,58857.47576133564
C-24089,18899.019640739087
C-9742,67027.14964114092
C-13601,0.0
C-40014,75743.79903754588
C-46316,4888.69972138551
C-3432,23256.285723340046
C-38008,107587.5744548101
C-28238,11958.493179143352
C-22866,45618.10174772575
C-41212,71380.2832391422
C-18340,13332.101651337642
C-18146,1141.0303934703466
C-47799,48580.73631113022
C-33954,60119.59819325583
C-18054,116810.676565772
C-47748,1379.2534446526292
C-11124,44297.05706280961
C-20930,29576.456422783616
C-159,11288.569019032957
C-48280,659.2992973262443
C-28468,11662.319430309726
C-36978,63281.16997091382
C-44819,71177.85848645685
C-23383,55952.01847401257
C-23951,79231.46802296773
C-5498,72907.45122321899
C-4183,20230.22763998026
C-1283,16548.759183098664
C-34781,79234.43877761124
C-18693,87925.81001946302
C-42278,0.0
C-13982,15574.674042704306
C-376,47561.75765120829
C-33061,59876.29665671526
C-5342,33168.65361524462
C-26677,56311.22483417992
C-17765,8892.445857136432
C-27136,32578.80205860175
C-14862,97285.24048615509
C-20557,31098.027500020045
C-23720,49203.54574207639
C-44570,103567.64220043339
C-15730,38923.511537301514
C-4599,78864.72613364135
C-7160,26703.779984481724
C-24797,28993.882177271524
C-40600,33562.66200136069
C-10531,50816.58764949293
C-32719,16988.18190675388
C-38980,70709.88432887032
C-17717,1000.0254560594013
C-13143,0.0
C-27357,15144.500109926286
C-36125,115486.24304017246
C-35555,56285.08190244889
C-30418,2184.774347310317
C-9070,73351.51661254311
C-2357,0.0
C-44943,2851.4509541286434
C-10204,56412.34581085405
C-46070,50451.49490528518
C-42515,65239.72401855462
C-47037,1782.4121084325193
C-19758,13705.77413933932
C-24066,105506.8257183235
C-45523,202471.3982171644
C-45835,29301.2461661883
C-22013,76792.14914890724
C-23987,22833.725975452675
C-25561,38999.55894397202
C-42062,811.2606409484952
C-11021,89338.44851893479
C-9807,46026.31915234819
C-9809,86648.19008730586
C-749,33453.92192100512
C-41238,0.0
C-38920,25198.118581391314
C-23559,75902.36537227822
C-33707,18812.568191493996
C-41338,3661.2952869660116
C-11411,20550.503105119948
C-31866,687.2833005068209
C-37260,1411.869930705864
C-47151,5595.720760793387
C-44124,26479.04716352126
C-33868,50471.33551959903
C-35057,60443.64473809776
C-46508,24472.781552863347
C-42454,0.0
C-29169,8573.944065196818
C-46907,26949.89844899601
C-49671,3085.5553661105046
C-15995,0.0
C-19346,74483.52101079014
C-24718,99241.42172327038
C-18791,90247.2445982134
C-45129,31948.463957027143
C-28371,0.0
C-7693,80892.80928345046
C-16994,143653.81356425732
C-15339,13917.710715207337
C-6531,2526.088991355692
C-2491,18588.530862035343
C-17330,74373.12697810488
C-6803,50187.03938241501
C-19019,61878.49352378126
C-28216,0.0
C-47932,77190.15079079705
C-18452,12714.448298978386
C-40266,54416.9328250176
C-6595,88663.56390516963
C-47649,9996.827444833933
C-32312,98924.32135189432
C-20892,1531.5798207637565
C-11603,92555.6884938589
C-29577,144370.4839328156
C-46821,800.7655950271345
C-19382,5229.477830206866
C-3013,38537.017559240914
C-2684,70480.3285985981
C-8393,47027.70013799714
C-9636,124654.36253602464
C-20393,78018.10504435386
C-30630,152092.57216198504
C-5209,47094.7564422136
C-13739,62097.946146348295
C-40274,35561.38770817878
C-28205,26860.998321082912
C-21992,60591.593673449104
C-19792,45484.08493479309
C-27495,11662.319430309726
C-35089,45361.10352466819
C-27207,31948.463957027143
C-41335,77547.77458949789
C-18507,127298.73347385673
C-14086,43999.773609750024
C-25437,79157.69708076527
C-20670,15908.92939294805
C-46968,65367.19282926696
C-43058,0.0
C-33845,79497.5663230003
C-35887,56750.68138226914
C-20455,103852.95194976397
C-32646,39418.879183141165
C-25199,24920.15597375753
C-17794,33699.67507376874
C-26367,78618.00961835311
C-6540,58056.81123311724
C-45847,1533.4419003749445
C-3634,50759.00377286695
C-23425,24862.08753326331
C-12001,110002.20662632358
C-38626,9610.55988532934
C-23335,26789.662002728597
C-1939,2114.142130337323
C-27738,1943.788977243418
C-927,51902.32612066582
C-43387,588.579463170623
C-11432,143275.85316718442
C-19046,24150.49261478878
C-44418,3723.3223695148135
C-7233,55963.58595626197
C-47159,627.6321817258821
C-10287,20902.08829988654
C-3808,75489.24074719838
C-12721,44784.96378346697
C-33708,102256.7938321723
C-29143,38208.45888845852
C-39345,27225.451232297222
C-25379,24353.61755556512
C-2616,13810.599346415613
C-27193,81254.6098336858
C-35821,17582.923409856
C-5204,80173.61223836987
C-14451,13987.016549491167
C-38849,54432.249775526536
C-44396,1614.45636306057
C-24166,16105.97926666066
C-11270,22137.010255428864
C-39549,1681.8393424299686
C-36861,12714.448298978386
C-12697,49541.001919615235
C-41256,1324.1733912340635
C-37306,75.22180619772939
C-16236,12545.244886150258
C-5364,33652.98321854579
C-1159,0.0
C-37850,16105.97926666066
C-46502,0.0
C-19625,28937.227485450705
C-18327,21562.23522970318
C-18370,80713.01796661718
C-13957,71617.68504602331
C-12532,17436.63087894236
C-19030,12867.48013907727
C-40885,70241.18851376335
C-8146,43856.85954865703
C-43800,18937.491304212905
C-2821,32917.8006053564
C-14872,123828.26670666705
C-20382,44142.98956190673
C-40219,17989.13556676128
C-30415,106913.29375356477
C-34843,35382.0437621351
C-38569,74038.8422371721
C-1841,823.2138114985551
C-21838,78973.36133438682
C-7966,52211.91687969789
C-21110,32160.401783257967
C-46164,3967.415876325216
C-1540,21552.86890592915
C-37564,30350.206043890536
C-14449,39205.35600185185
C-17742,95875.21904455993
C-42005,0.0
C-9889,24930.59227342407
C-12882,39449.22819323683
C-28176,23911.19319918908
C-30370,199672.99592638225
C-46354,78718.6267516608
C-4272,0.0
C-5953,52354.4427218783
C-38795,22771.698892903874
C-45076,12980.177431077671
C-16619,87117.45940678605
C-1409,101012.34459405275
C-6783,53967.094569359375
C-1751,119718.31717110539
C-6897,54661.92222814309
C-32878,138342.2166503527
C-5737,25388.019540958823
C-39850,72907.45122321899
C-5378,15457.98976372736
C-35538,79581.5934154931
C-10345,43778.66774649651
C-10615,20960.564881924256
C-46368,1644.5813527417029
C-47111,1519.0748738657514
C-41460,2668.757550013241
C-32960,25630.158160507228
C-15801,113789.05742670572
C-35278,32289.48983304825
C-13654,65293.324453024674
C-2093,22253.639954244896
C-36246,13325.175610118691
C-31309,14769.434337275243
C-4437,62373.17942088866
C-38586,99996.14462376725
C-37640,91147.73549830218
C-30583,172781.82452341067
C-1471,34226.24278620036
C-42809,22534.56508388578
C-22869,2950.719008168308
C-49763,5778.227370385924
C-20763,32211.502378136323
C-41539,6800.714757186266
C-46490,0.0
C-18194,58050.48865265528
C-31740,6750.648720968442
C-25219,182606.68040953454
C-46736,55352.50725689128
C-24446,23459.88217036627
C-27688,62311.15233833985
C-13318,6557.731335873432
C-33335,58720.161114462724
C-34010,11764.91345187038
C-30443,40274.5101255167
C-3272,109762.11808539998
C-2940,245729.03908274375
C-42456,16105.97926666066
C-37135,2761.120933751189
C-7625,35359.48028581355
C-37957,106301.74356682642
C-11994,49081.758511999535
C-42957,65310.81839085879
C-41129,1432.9514430985737
C-38560,16043.952184111859
C-13600,14448.615610242365
C-39168,81861.7116723011
C-16949,104255.39586126238
C-18142,36045.01991303214
C-27871,0.0
C-15307,45029.71409561095
C-35954,25968.418062211043
C-20802,26625.822507775687
C-26097,60135.37049554166
C-41235,79448.50645801866
C-10532,7788.236636622899
C-24405,175074.5930132466
C-36355,25064.12034357227
C-49311,56154.07948862318
C-26783,26747.86563868705
C-41395,50871.593958632315
C-21686,72535.12330097168
C-22102,11455.064418970464
C-3552,46238.77785749152
C-36997,3110.4552961987415
C-37760,91003.56918921205
C-20458,39407.17478792265
C-21773,139612.40121236155
C-48148,54508.24845218668
C-43093,55091.31724120893
C-13505,51582.133444411855
C-16188,63209.64834362496
C-9921,107255.8393043587
C-49816,1522.6087670707907
C-19535,31667.801246088642
C-27268,134861.11942959746
C-252,141663.9984221822
C-21624,43472.22807580582
C-24189,28690.404430805134
C-32694,44007.155593495634
C-15780,658.5570716758908
C-14678,65677.8662486667
C-6175,46518.958082861296
C-28060,49696.814465190015
C-26861,26187.33968429558
C-29897,48846.38727262112
C-12315,1402.8987764450542
C-23231,0.0
C-25617,44851.0364796055
C-42741,13068.00500866769
C-37741,66257.13997409439
C-2306,24308.942057910437
C-28625,25322.633595251213
C-14318,1911.3720967582656
C-2261,59715.87470364187
C-28414,66730.40824422392
C-49949,20978.824512923067
C-45840,3723.3223695148135
C-5292,16105.97926666066
C-21941,42545.58931295619
C-26626,0.0
C-41855,143190.65533415202
C-25322,64192.30003388393
C-41193,894.6857240502318
C-11502,12434.469717510161
C-20994,0.0
C-22173,77545.40170072258
C-1202,73704.87960621528
C-39598,44503.096252832234
C-14357,71635.14090429858
C-15564,38923.511537301514
C-48220,0.0
C-38189,56128.17932427318
C-44704,3043.329307132873
C-40420,9131.006088032507
C-47880,0.0
C-7520,78241.29356553785
C-35764,107155.48710973989
C-43802,26065.56133090772
C-15228,80548.52207013224
C-39642,25890.034668035572
C-1863,122776.20291236053
C-47075,1383.9206972518089
C-33345,55139.37884126546
C-15474,156525.1765123042
C-45136,30804.736321565877
C-43847,1042.76043998566
C-19516,42791.82629773667
C-47277,47627.38854192812
C-11546,0.0
C-44844,66257.13997409439
C-954,66440.85745832285
C-25775,28537.55658191341
C-24262,3301.123089817872
C-1320,101324.25168619989
C-20177,119000.85464328072
C-45735,2740.050739534469
C-2532,142507.67537891923
C-40426,31574.116942801862
C-17961,95351.38751359345
C-17984,1044.0917507525203
C-40657,32184.018830770205
C-14416,27521.50448827854
C-33323,89915.11783511478
C-27233,93967.56892487644
C-30174,111836.77904977642
C-25273,139974.73028092776
C-25707,59836.56966074998
C-28165,68918.08041145185
C-36079,32135.724509192507
C-42257,2655.7162897976677
C-31153,1334.9419999737624
C-354,12114.686346668646
C-34188,46630.12979800318
C-1441,32657.801903236366
C-23778,48190.77427074964
C-40207,121922.4357461098
C-22148,194816.0449194537
C-16215,67388.35980479921
C-30304,52249.83560910098
C-5771,1760.0316249217085
C-9964,45363.28439754899
C-31019,154881.62438970353
C-8644,24733.542399711463
C-6139,24506.77383250473
C-31336,1614.7805937381352
C-7206,73119.08803283637
C-12425,92797.46985594933
C-37803,63358.91483412984
C-28095,76175.24265636953
C-47933,10259.203344830208
C-47736,1714.4915699068022
C-41889,137194.14088656474
C-1472,148908.44370287895
C-12340,14898.334360945639
C-4100,1847.0341074196497
C-6013,24898.993996991834
C-2998,114623.87285386886
C-34782,16210.270996573974
C-26438,18707.369032903967
C-7421,1033.418385057493
C-42976,20112.53920699514
C-14842,303197.8420095308
C-6119,34487.46987702477
C-9121,3906.781696013513
C-13631,19967.523724563718
C-5988,100312.41728736773
C-25430,62114.32929911041
C-31268,24812.22714691589
C-25123,0.0
C-40402,24836.966914443034
C-15726,1878.512420619815
C-23173,68779.65979371757
C-24413,1721.8254601821382
C-34828,86568.48323841738
C-7523,82461.13840879784
C-10469,99014.48529529365
C-281,22420.442744193697
C-8284,21768.543808979382
C-32813,16408.199833292754
C-48504,0.0
C-9197,16408.199833292754
C-43141,10206.733405729285
C-40725,74358.51094003287
C-18970,39418.93541768571
C-5895,20560.72617541285
C-10352,38861.484454752725
C-26521,50356.83729977211
C-43571,3397.863981878693
C-41971,20275.705548866437
C-5873,74823.39025302515
C-5356,44743.906526363804
C-22392,115330.26294776415
